3.905136476491447017e-02,3.905265851755414935e-02,4.046706708501360966e-02,4.112320992405488901e-02,4.894403649285958280e-02,5.083694527790498519e-02,6.068807734864740261e-02,6.346276045654448972e-02,7.572957968355253922e-02,7.707085617895415020e-02,7.834765408022305311e-02,7.888409591463041437e-02,8.092273019943380108e-02,8.213227149289736850e-02,8.411237778562895284e-02,8.546816010587586498e-02,9.014400074202219559e-02,9.212655787253916373e-02,9.511297727851321382e-02,9.739742107313492658e-02,1.031721060653683769e-01,1.064078577171624768e-01,1.110763729148092349e-01,1.137457578727706781e-01,1.159321574399077154e-01,1.168412736763875664e-01,1.176727076869557992e-01,1.183723400512513430e-01,1.194885490176158527e-01,1.207783740429302644e-01,1.219262170904236997e-01,1.231951961262356815e-01,1.254375963207115252e-01,1.270359286645258434e-01,1.287431316420868388e-01,1.309626861201306225e-01,1.338746694930155190e-01,1.358892256474502902e-01,1.379269613956746465e-01,1.397229048100630255e-01,1.431704886882456396e-01,1.449073088888711280e-01,1.474094879658373325e-01,1.496038431260727219e-01,1.525937273555275364e-01,1.542783423307851343e-01,1.555285023486880081e-01,1.561613448420875461e-01,1.570371126402820561e-01,1.577728517137637065e-01,1.584964309209525024e-01,1.593349956897817388e-01,1.601506975462844984e-01,1.611906334867727886e-01,1.625302523024381995e-01,1.639428464125368134e-01,1.653232698471414630e-01,1.666589754644501598e-01,1.681064998148647793e-01,1.697586919223949831e-01,1.714880106673544735e-01,1.731218611937601903e-01,1.746247659492807802e-01,1.762879370053777872e-01,1.778579905125132199e-01,1.796073241952888810e-01,1.815162508390164020e-01,1.834087092961998178e-01,1.857248892476104085e-01,1.875203172021956965e-01,1.894177215599583131e-01,1.910848122060013476e-01,1.924221130605628105e-01,1.936485511427443462e-01,1.944244693619368025e-01,1.951259275506360136e-01,1.958704664897044367e-01,1.964889120914783960e-01,1.971233891668387750e-01,1.977547037118557172e-01,1.985203232485486524e-01,1.993426249754710611e-01,2.002432934616185378e-01,2.012282726972076941e-01,2.022546782116735331e-01,2.033088224191067772e-01,2.045045970867315765e-01,2.057242670575182286e-01,2.071336453390598409e-01,2.083297373394235041e-01,2.095661908008421004e-01,2.107266935336405411e-01,2.119798274060337162e-01,2.132617080227049156e-01,2.146316815738453232e-01,2.161504552273339763e-01,2.177152509130998448e-01,2.191194602261175850e-01,2.204630749727650441e-01,2.218386565399332877e-01
4.643591663709314282e-02,4.643861346196960505e-02,4.800095771993090343e-02,4.915347713409414648e-02,5.783386659836086546e-02,6.094815100690847282e-02,7.180103271667299947e-02,7.621154689960425721e-02,8.992302199340711233e-02,9.200653495919230984e-02,9.327360305185851408e-02,9.407564854194935822e-02,9.620123930106329324e-02,9.786919135984310791e-02,1.002257089587633015e-01,1.022376726757910914e-01,1.070960329735541894e-01,1.098383481035810350e-01,1.133047487201522124e-01,1.165339184476986700e-01,1.228970676628024089e-01,1.271604615241867520e-01,1.320702084423470146e-01,1.357820210386969373e-01,1.381399768148764418e-01,1.393070046832134423e-01,1.403002252984090203e-01,1.411923356007631636e-01,1.424809832367485429e-01,1.439368740485520437e-01,1.454519028956416937e-01,1.469901897558977266e-01,1.495420688544336352e-01,1.513901719656487177e-01,1.537241432302664246e-01,1.561449760028119915e-01,1.596192759699269215e-01,1.618857604178464138e-01,1.646445249488315832e-01,1.668004209082684375e-01,1.705792775621058632e-01,1.726505999943298286e-01,1.760279904580393517e-01,1.786078644377941116e-01,1.820030068743906382e-01,1.839072250077392612e-01,1.853926459001342120e-01,1.861391217736495240e-01,1.872548431959359938e-01,1.881143673230270541e-01,1.890455915995835900e-01,1.900063914934054243e-01,1.910498293268393100e-01,1.923138606306186160e-01,1.938602142793460770e-01,1.954955540735190400e-01,1.971960415780383558e-01,1.988154230492463759e-01,2.006328171762829793e-01,2.025107505255575036e-01,2.045984190622503474e-01,2.065361365556803441e-01,2.083241417350444324e-01,2.102424201675366089e-01,2.122425675272258672e-01,2.143051913098699690e-01,2.166625028724752933e-01,2.187249531148683368e-01,2.214994335656718660e-01,2.236165348234657180e-01,2.259630427905008898e-01,2.278015346636194927e-01,2.294637630544156814e-01,2.308297838174679373e-01,2.317371799219284378e-01,2.326626205801491376e-01,2.336441618881340554e-01,2.343852132366656404e-01,2.351365483422693803e-01,2.358871453672307938e-01,2.367910047991400591e-01,2.377813614546221976e-01,2.388579614906356230e-01,2.400631343958871955e-01,2.413721234276123839e-01,2.426675264959270995e-01,2.440418901231281024e-01,2.454475927009812097e-01,2.471838665444118788e-01,2.485919843719894273e-01,2.500548616747912400e-01,2.514180893049265952e-01,2.529204090989018439e-01,2.544965347730012151e-01,2.562225737586047436e-01,2.578598362205579697e-01,2.597225350586814807e-01,2.614426884577919497e-01,2.630992273236079093e-01,2.647146411094015162e-01
4.579654323321019627e-02,4.586127083828633183e-02,4.688911364296414336e-02,4.792220798948365612e-02,5.623093822730451663e-02,5.921159999567402604e-02,7.096186630678065488e-02,7.517306918557006834e-02,8.843802520341252638e-02,9.054700301334642210e-02,9.165880576828795701e-02,9.203301501174525334e-02,9.378937473371637412e-02,9.508492548689698176e-02,9.765988060080246780e-02,9.960578996858275580e-02,1.052216540187692340e-01,1.077501219099223362e-01,1.118870014020795361e-01,1.147137431977973965e-01,1.203871890123736771e-01,1.241175508977597763e-01,1.301685632044105034e-01,1.335159422136906748e-01,1.358567809250599001e-01,1.368771150299217809e-01,1.375431926513775716e-01,1.379344019965403623e-01,1.390960295484060805e-01,1.403227292238907742e-01,1.418456896334112927e-01,1.437308531873133510e-01,1.463625236049059530e-01,1.485463825451180109e-01,1.508629912243899251e-01,1.532283719314657955e-01,1.564443194343108079e-01,1.585354782524840134e-01,1.610915001958243831e-01,1.632931415198650427e-01,1.676868330473574864e-01,1.701987988162337595e-01,1.732038940036836061e-01,1.754926929929633284e-01,1.786937292830584612e-01,1.806694450844491262e-01,1.820365872901852644e-01,1.826481560198647547e-01,1.832965315999449951e-01,1.837522881388165275e-01,1.844396328690023623e-01,1.853605483720787706e-01,1.866497477803866489e-01,1.880224224173761283e-01,1.896799367956838456e-01,1.912372017273857305e-01,1.929571361636306659e-01,1.948367766383644339e-01,1.968430469493442636e-01,1.985825705262659335e-01,2.005264903127511322e-01,2.023118521312516904e-01,2.043251696767487691e-01,2.063392038758745661e-01,2.083870690085519173e-01,2.104535054256262971e-01,2.129007913025874610e-01,2.148067903608137375e-01,2.174569020054187007e-01,2.193201823346004331e-01,2.214983491304159391e-01,2.234408532356344235e-01,2.254178522907191451e-01,2.266935152201822179e-01,2.275831950409951121e-01,2.281191102697515960e-01,2.286305064135041032e-01,2.291056813104798418e-01,2.297149212803133167e-01,2.304302352456255032e-01,2.314045961350756075e-01,2.324956989487284298e-01,2.337495299135585736e-01,2.349822029945295154e-01,2.362739919533920208e-01,2.376768992706974892e-01,2.390730232937096911e-01,2.404614728703025339e-01,2.421395232213870430e-01,2.435185253709132303e-01,2.451174125313592966e-01,2.465762897219939687e-01,2.482046073995928803e-01,2.496985516946497730e-01,2.513174313074750255e-01,2.529596318461602711e-01,2.547810711558215480e-01,2.564777753386729975e-01,2.581825747959136108e-01,2.597526558383282946e-01
4.650178109013913819e-02,4.660517131231800558e-02,4.763094643488797325e-02,4.844333650729461260e-02,5.852701426368340371e-02,6.141900665845474033e-02,7.240180810255733568e-02,7.655140084819728186e-02,9.091292212040925913e-02,9.288621538991120863e-02,9.406256578971307347e-02,9.437858769085677446e-02,9.639746532479465113e-02,9.776735816067469442e-02,1.002028298314841664e-01,1.022593236415800522e-01,1.075082335945607565e-01,1.098886600764854560e-01,1.140407390496463169e-01,1.169700803880848045e-01,1.230057073960292291e-01,1.272450930568751193e-01,1.332080499389771411e-01,1.367273283729370792e-01,1.387948451334949929e-01,1.398919995003152783e-01,1.406276682927755650e-01,1.410901344320893147e-01,1.421801867550622767e-01,1.435049380588705181e-01,1.451190358655783108e-01,1.469548975791477863e-01,1.493471405494128934e-01,1.512964835930027674e-01,1.537077721146810072e-01,1.562814342581879123e-01,1.597575457365484064e-01,1.618745537071721585e-01,1.645168436565637160e-01,1.669418470300312318e-01,1.709717719916733769e-01,1.736769031080815096e-01,1.766175783093111573e-01,1.792864922468379585e-01,1.825889867010110357e-01,1.844423310616865042e-01,1.857049408639634136e-01,1.863797421493071094e-01,1.871134486586300549e-01,1.876595621863203223e-01,1.882645589394275898e-01,1.892378269164682603e-01,1.905591235331294819e-01,1.918955135083700858e-01,1.934834935051958082e-01,1.949978705815089142e-01,1.966450662478595179e-01,1.983721577677199643e-01,2.003411806667808048e-01,2.023653772364657488e-01,2.044289217898579980e-01,2.063326521040754202e-01,2.083521746615563386e-01,2.104606752877410392e-01,2.124088583527402596e-01,2.146510911594884385e-01,2.169518099741972461e-01,2.191979940370067936e-01,2.218426247809022478e-01,2.238863707114781554e-01,2.260366214842792765e-01,2.279825253433638566e-01,2.298874731043443476e-01,2.310557316127645755e-01,2.319360080671615254e-01,2.325623316730265622e-01,2.331909165158578823e-01,2.336848643835583716e-01,2.342419824367082404e-01,2.349540210574981025e-01,2.359083189722454288e-01,2.370460451519387224e-01,2.381577843597589283e-01,2.393330186583034203e-01,2.406270004456702027e-01,2.420395184650303844e-01,2.434547769679090701e-01,2.450015671884383239e-01,2.466556670296884135e-01,2.481617986618454563e-01,2.497066120999064387e-01,2.512457758840213051e-01,2.527357686149855898e-01,2.542611056619006327e-01,2.559357093014912876e-01,2.577681672075263775e-01,2.595842614536765236e-01,2.613524314340850974e-01,2.630990675058328954e-01,2.649279027223512273e-01
3.097132950178665967e-02,3.099335853096733123e-02,3.177173259781963799e-02,3.235134848707662408e-02,3.831796587451882091e-02,4.006860801970715813e-02,4.794798891587257611e-02,5.038201684965354366e-02,5.994515739742143495e-02,6.110868948301843157e-02,6.196222972657790262e-02,6.218415630273739503e-02,6.357201042838714344e-02,6.448751049445605732e-02,6.610880168418949154e-02,6.720497353553074593e-02,7.126817094553224152e-02,7.271869375053167939e-02,7.533496367605285737e-02,7.715407748065782056e-02,8.136752258538043625e-02,8.360217904112422771e-02,8.804131915054798363e-02,9.015720091003313896e-02,9.190789436830529291e-02,9.250928074550875124e-02,9.289911636941826367e-02,9.316774008753189729e-02,9.408695529444900674e-02,9.493498797223914876e-02,9.594967173527456372e-02,9.704746944300189637e-02,9.893293880169862220e-02,1.002052759911836316e-01,1.018035209102000627e-01,1.032894860251989955e-01,1.057132864143412732e-01,1.070790859645892185e-01,1.085936436660652343e-01,1.100339283017902348e-01,1.132902586070860390e-01,1.149678339435077218e-01,1.168020211169029376e-01,1.182579378643203311e-01,1.207195432900523141e-01,1.220971291932329977e-01,1.231505434282215011e-01,1.235290908701001528e-01,1.238765632361493313e-01,1.241475750121201344e-01,1.246380296306116992e-01,1.253310249358746686e-01,1.261424523824211941e-01,1.270697902164173720e-01,1.281681289027463144e-01,1.291475740255041971e-01,1.302969612953228662e-01,1.313965147099416531e-01,1.327356569189294955e-01,1.339778162390181937e-01,1.352408972382262708e-01,1.364536977698502795e-01,1.378156008393131848e-01,1.392914085089355380e-01,1.406254495342955380e-01,1.420621470259202657e-01,1.436122791655722319e-01,1.449527177533158628e-01,1.467536515502291805e-01,1.480294161203505043e-01,1.494999388933776485e-01,1.507301795469396521e-01,1.521785582308000373e-01,1.533324997670105772e-01,1.539679694274689314e-01,1.542760304514374792e-01,1.545308249008026102e-01,1.548081794289120072e-01,1.552308502298390402e-01,1.557552310583309729e-01,1.564501786857582788e-01,1.571597387665778778e-01,1.578950074418544458e-01,1.586647750964688131e-01,1.595103996957571990e-01,1.603825927068767421e-01,1.613527483272862439e-01,1.622544446440583044e-01,1.633926103330523572e-01,1.643173391874679368e-01,1.653445283463297610e-01,1.663612329205374774e-01,1.673630907348037933e-01,1.684117987591954857e-01,1.694889597005295456e-01,1.706257110505271513e-01,1.718429348000006240e-01,1.730051082624660952e-01,1.741472667814896735e-01,1.752670713381564438e-01
3.149359315535384118e-02,3.149376585662960054e-02,3.271584704880145522e-02,3.325508636704865156e-02,3.934359492951563370e-02,4.085156634430688743e-02,4.920532556455734646e-02,5.138381824343112025e-02,6.107115911185578838e-02,6.213370765227207299e-02,6.325708869899637765e-02,6.369516163738664360e-02,6.523868513470611197e-02,6.614133835434578279e-02,6.783902548230280605e-02,6.885713556602718333e-02,7.295460798270730907e-02,7.448551962595424680e-02,7.702389265719249145e-02,7.877187297762411333e-02,8.319366680893788835e-02,8.559686475525346561e-02,8.971121693655798035e-02,9.186730191489413111e-02,9.356151153684048871e-02,9.428060685331927926e-02,9.506003007600902222e-02,9.557936410473463762e-02,9.649989781642195896e-02,9.743108306474917990e-02,9.838666409731611218e-02,9.939866857360617203e-02,1.013754104969205455e-01,1.026907804309847988e-01,1.041609999441902024e-01,1.057210399678179258e-01,1.080869755016161254e-01,1.094943577004978685e-01,1.111925246249252236e-01,1.125783709878857008e-01,1.157513435370542271e-01,1.171644252370005468e-01,1.192312494818729418e-01,1.206948170413857796e-01,1.230724333879553711e-01,1.244637446681554627e-01,1.255757329548912171e-01,1.260652105277456358e-01,1.267777395774729587e-01,1.273824187605735181e-01,1.279484673077242174e-01,1.286260976047687299e-01,1.293273310535709431e-01,1.301787939632725877e-01,1.312845339532765776e-01,1.323611013278928328e-01,1.334998030826741455e-01,1.345892234463728077e-01,1.358680070364636783e-01,1.370720189123830479e-01,1.383591879137939518e-01,1.396526812564172493e-01,1.408949363381979958e-01,1.423016960259524399e-01,1.437069961481519387e-01,1.451969391021085132e-01,1.467110486358438604e-01,1.480430056720231924e-01,1.498918715381641620e-01,1.511351173633724843e-01,1.526728520301834369e-01,1.539786064340309679e-01,1.552725064694168988e-01,1.563132374836423977e-01,1.569881381547167942e-01,1.575336881712087189e-01,1.582222240878248531e-01,1.587700283274310065e-01,1.592515942608706825e-01,1.597580699978524144e-01,1.603866466070666130e-01,1.610008768058903972e-01,1.617394960856269048e-01,1.625751446703569969e-01,1.634221593711198961e-01,1.642797419960143057e-01,1.651701139165613064e-01,1.660772998881464291e-01,1.672042770190944883e-01,1.681639085072298700e-01,1.691404522905745889e-01,1.701135619465572180e-01,1.711393566150430090e-01,1.722113162722520852e-01,1.733396536167604307e-01,1.744774977330266208e-01,1.757364053024376427e-01,1.769091405872220968e-01,1.780180363723534165e-01,1.790227124956896843e-01
3.211656452715714455e-02,3.212626566757290081e-02,3.296080587601378509e-02,3.390015647688151418e-02,4.017933506780851233e-02,4.187371272447636822e-02,5.014168418260049609e-02,5.254767347600231703e-02,6.255453180566415694e-02,6.377855813516698780e-02,6.463936888431827399e-02,6.491833740910560313e-02,6.645684940979398880e-02,6.737453397957655910e-02,6.905803255882005109e-02,7.016186432711288279e-02,7.430497829537638377e-02,7.581982293486599911e-02,7.851261078384146053e-02,8.033175725158435421e-02,8.498281078037971115e-02,8.740044295966449550e-02,9.162014641838099605e-02,9.390939517975009643e-02,9.573671648147775992e-02,9.640699474226574472e-02,9.680280901938267957e-02,9.711472491978075106e-02,9.811474054328099548e-02,9.909984914153997793e-02,1.000246706952041126e-01,1.011496429947661008e-01,1.031462056245718018e-01,1.044569289753633778e-01,1.059544194737269546e-01,1.076515811305918807e-01,1.101880389439361951e-01,1.117976001660428431e-01,1.134084177232348584e-01,1.147945947458480498e-01,1.179141306108165699e-01,1.194584208173507800e-01,1.214332118003698252e-01,1.231855837394965070e-01,1.257676676438581054e-01,1.271817851833983160e-01,1.282751064797655882e-01,1.286605488549019405e-01,1.290485123241574827e-01,1.293922688763113615e-01,1.299584378760100245e-01,1.306992612948322530e-01,1.314573769025486338e-01,1.323853015485386975e-01,1.335179639104822069e-01,1.345805901387498171e-01,1.357943981944683687e-01,1.369515166629251823e-01,1.382767112925854802e-01,1.395503679600730296e-01,1.409135044208875143e-01,1.422636924823144355e-01,1.436140277631869633e-01,1.450115938813971994e-01,1.463134444380635446e-01,1.477395430030792878e-01,1.494027020979303011e-01,1.509293782572463660e-01,1.529197182970317148e-01,1.542340131468517561e-01,1.558535322470391005e-01,1.571602579805700395e-01,1.585347335327472462e-01,1.596267226985839116e-01,1.603227052897189253e-01,1.606358951888453013e-01,1.608890484434286894e-01,1.611457743787708674e-01,1.616056167031420798e-01,1.621969597079638836e-01,1.629089580431223039e-01,1.636742398452349367e-01,1.644568121017901952e-01,1.652456271269793775e-01,1.660865079767625263e-01,1.670039631995973717e-01,1.679942351125016664e-01,1.689971468933789966e-01,1.701540541905979254e-01,1.711486470450284680e-01,1.722207419570920828e-01,1.732776210238915204e-01,1.742875109557787405e-01,1.753332396450879849e-01,1.764291665505357265e-01,1.776613516378503788e-01,1.789654913466472153e-01,1.801844707290600756e-01,1.813345402679132912e-01,1.824663315897895877e-01
4.363845196872883497e-02,4.364091411522465908e-02,4.499724401641680416e-02,4.557781386366222681e-02,5.435605888570728406e-02,5.617092651477163801e-02,6.808530486128239190e-02,7.088338260976292937e-02,8.465847514210282643e-02,8.606513388200628945e-02,8.738734221651049683e-02,8.782745188393366320e-02,8.980044882822915686e-02,9.115288740122558242e-02,9.339909121834083505e-02,9.496686522051885071e-02,1.006331072652836417e-01,1.028154687238161669e-01,1.064803422827094032e-01,1.090270245188616344e-01,1.146539485031821820e-01,1.184838787578842145e-01,1.242013527927115640e-01,1.271927183643062065e-01,1.295982088989329484e-01,1.305981662828426815e-01,1.310864864871126578e-01,1.315937794866547106e-01,1.328712339941367504e-01,1.342340247585858959e-01,1.356744133168298616e-01,1.372480286589341791e-01,1.397771462770545647e-01,1.416053942801482057e-01,1.438983885605050750e-01,1.462668984784738779e-01,1.493294520326966801e-01,1.512805798827346893e-01,1.536422257290345206e-01,1.557346756059691528e-01,1.598612815264637277e-01,1.621356960264579150e-01,1.649873901433651646e-01,1.672340824292456729e-01,1.703033534205162514e-01,1.723516202221176408e-01,1.737961020031549841e-01,1.743319838578465397e-01,1.748656097749281546e-01,1.753866521986971461e-01,1.761946014823398410e-01,1.772770201811071644e-01,1.783018087871605928e-01,1.795497666378484958e-01,1.811538594658271273e-01,1.826824338340866938e-01,1.841809998507877577e-01,1.858542207733612228e-01,1.876384301000919852e-01,1.895047719345916426e-01,1.912286851510531516e-01,1.930392183622557656e-01,1.947960984668822004e-01,1.967658260761633859e-01,1.986856277396870929e-01,2.008070984365343536e-01,2.028695223165588313e-01,2.048009642372771999e-01,2.073405909829544036e-01,2.091051651384435439e-01,2.112259835722600787e-01,2.130922544125401774e-01,2.149770562030189625e-01,2.163892951403410536e-01,2.172564791955367836e-01,2.177354220030301712e-01,2.181609934723224009e-01,2.186409096485147363e-01,2.193991312185419873e-01,2.201918541416980346e-01,2.211257120592186876e-01,2.220711705731939212e-01,2.231715606674719854e-01,2.243478269578479123e-01,2.255580774048339399e-01,2.268230148135044200e-01,2.281612481741695508e-01,2.294824933646844867e-01,2.310407374287727911e-01,2.324578208049808414e-01,2.338606698784745641e-01,2.351592313949901758e-01,2.365078653398489106e-01,2.379805558935252086e-01,2.395911023441113508e-01,2.412298158323148700e-01,2.429166695541734311e-01,2.445398877691952189e-01,2.462101333145360893e-01,2.477473970792302971e-01
4.427571753489593226e-02,4.427693658010770777e-02,4.597527832291348898e-02,4.708938510721190351e-02,5.497060653789325596e-02,5.821992160232238728e-02,6.862409173151128028e-02,7.315810304140832332e-02,8.573952009110752392e-02,8.774131067004013740e-02,8.907848780595169214e-02,8.998030731296574602e-02,9.184717414720425244e-02,9.332782321901242351e-02,9.555386373242222287e-02,9.762256343673957060e-02,1.023989963467102360e-01,1.054978269437732291e-01,1.086934997922249097e-01,1.114467972096869208e-01,1.172372818294376007e-01,1.207107378505366674e-01,1.263246769822537474e-01,1.298860686741539761e-01,1.318408102548372374e-01,1.329624197993204693e-01,1.341250947790012527e-01,1.351091809399128929e-01,1.362765000081832267e-01,1.375808950398849373e-01,1.390408067426567029e-01,1.405186736655250068e-01,1.428889396541037915e-01,1.449891208381499930e-01,1.471047911042325240e-01,1.491778672609194722e-01,1.522219683919931177e-01,1.544947079711947446e-01,1.567303240465728609e-01,1.592287943519811733e-01,1.632969815787557177e-01,1.655548619474408456e-01,1.682398810889038365e-01,1.707597541485167680e-01,1.737169061930918523e-01,1.755093404790858680e-01,1.768301472759251092e-01,1.776946610279245831e-01,1.789304586714121625e-01,1.798800216888696291e-01,1.807167656191859817e-01,1.816488256109045352e-01,1.826879559022858146e-01,1.839062972559347697e-01,1.853185233017639877e-01,1.868772417457076063e-01,1.883633492413486488e-01,1.899781567646638136e-01,1.916738585652540683e-01,1.934943951776356974e-01,1.953679273776062764e-01,1.972163621857012938e-01,1.990095755599507465e-01,2.010889345134905248e-01,2.029897670977473811e-01,2.050444227373739436e-01,2.070523073784446000e-01,2.090615751488967555e-01,2.116995609540999190e-01,2.135651914803262663e-01,2.155337727285784877e-01,2.173677396541915108e-01,2.190486260871115920e-01,2.203035612361278761e-01,2.211977534893262154e-01,2.222464423870318395e-01,2.233270737041315734e-01,2.241452748334988032e-01,2.248471397338335787e-01,2.256003081248897646e-01,2.264399846821402162e-01,2.273276804758939951e-01,2.283775037717184209e-01,2.294965973602111076e-01,2.306294604076581101e-01,2.319075440934424970e-01,2.332131557611365202e-01,2.344501485338103819e-01,2.360427064140372955e-01,2.375100573375248658e-01,2.388985225631917175e-01,2.404564951394974059e-01,2.419020142802215945e-01,2.434008801889358808e-01,2.448710615368830390e-01,2.465458594424082550e-01,2.481950687228855201e-01,2.497915991270676928e-01,2.513463092434369273e-01,2.529155033742382375e-01
4.799813394986653103e-02,4.800029982143029506e-02,4.971917210738261567e-02,5.049849279363270022e-02,5.969048637652256406e-02,6.206865917428287804e-02,7.624658133868252030e-02,7.985909732346327394e-02,9.432281759712893288e-02,9.608303648661589702e-02,9.762153953108003435e-02,9.823366754891993402e-02,1.002918436976565908e-01,1.017305982470433634e-01,1.043855114566357850e-01,1.062198330802718860e-01,1.122347373635413786e-01,1.148259242882182646e-01,1.189522822463367352e-01,1.217447581704916987e-01,1.277497243011260775e-01,1.318403126703787953e-01,1.381393300532269275e-01,1.414001838075482353e-01,1.439508509386930035e-01,1.450852220403791581e-01,1.459743075908851995e-01,1.467108351864623295e-01,1.479640330368802437e-01,1.494608493571550345e-01,1.510096015074368636e-01,1.527974427012989689e-01,1.555802240745816634e-01,1.577718688420075288e-01,1.602290594553587855e-01,1.626525132089167713e-01,1.659057740794491476e-01,1.680535913332973363e-01,1.706157428013965471e-01,1.729602272282275699e-01,1.777610084813988633e-01,1.801782027371795492e-01,1.832647700236540167e-01,1.856553061580407671e-01,1.889279223444980949e-01,1.910536888951114565e-01,1.926517848965821067e-01,1.933125800424392304e-01,1.942413262913338656e-01,1.949754077000643848e-01,1.958393685169860232e-01,1.969702838778918941e-01,1.981846640619307487e-01,1.995114685818824840e-01,2.012120049474674377e-01,2.027949853649045064e-01,2.045163578150258066e-01,2.064748224444882818e-01,2.085244399853057595e-01,2.103421628543599431e-01,2.123607778712754968e-01,2.142993845896381255e-01,2.161446540946809491e-01,2.182828499913797571e-01,2.204865634616774706e-01,2.227645417655035598e-01,2.251923966973864155e-01,2.270621197526878077e-01,2.297590096932763670e-01,2.316946125320397953e-01,2.340693650718637941e-01,2.360913892069634035e-01,2.381824143066984256e-01,2.394758912422846886e-01,2.405380230050814250e-01,2.413240989296520367e-01,2.421059047739173575e-01,2.427543173917397212e-01,2.435444089275379809e-01,2.443708490557420510e-01,2.453580827911578666e-01,2.463690383686143182e-01,2.477008641530651367e-01,2.489594144914185903e-01,2.502618102490871133e-01,2.516294309985995237e-01,2.531022152498382249e-01,2.544931529129123016e-01,2.562502333452233994e-01,2.577111778874395798e-01,2.592336358867913804e-01,2.606645068107419916e-01,2.623992882015315775e-01,2.639204894110639410e-01,2.657929556536818283e-01,2.674808491180794556e-01,2.693199012095146561e-01,2.711203548740931391e-01,2.728060744476250576e-01,2.743834037935264369e-01
